X,Y
1.6633557264434184,0.4838216220560413
0.4293346259611188,0.2830012881696352
1.2136867482620313,0.7356548712015545
1.6923270749487762,0.7049166287957559
0.9782634106442047,0.8223516747262816
0.5206240965245581,0.160505176664974
0.6059241699839768,0.6274529779132273
0.2689737226236768,0.7960808126623955
0.5896353637953664,0.45866453386866934
1.0951683008063764,0.38857801860053265
0.6415038922981591,0.6135074737093148
1.0420380020268787,0.4533852950941457
0.2156118418907167,0.44441153353769036
1.196998645313355,0.054785149916787845
0.8324790345254642,0.501885013836713
0.8631171219259826,0.06223776192730679
0.7314856283424289,0.5511273311365058
1.592505426278524,0.5664193843563965
0.9100008872583223,0.4516082852485275
1.7936305932646581,0.42057739605455013
0.8710650694980151,0.24348228054009158
1.3057046503399405,0.09927439582049469
0.2998001219548201,0.3188246883110013
0.43869549494280324,0.7976492564539708
0.7103668668237111,0.31050631970834774
1.625295426874362,0.4579289200060209
1.852533203823645,0.8940314975037631
0.19974507472475267,0.16956650223285707
1.7446551716566105,0.8819007377847242
0.45802542674400626,0.6870074857511503
1.908678997119416,0.09786720016239026
1.5814319077072034,0.33861239453747094
0.18999550940364607,0.8874253626113415
0.18827631895052788,0.7414768271577341
1.6794711462688152,0.5263534035594819
1.2432673178820575,0.9356291064062429
1.6842232227476084,0.20326182870926957
1.7011362733830573,0.5676001843679427
0.48876798342279004,0.6987418743863849
1.538014323717028,0.19543529272104776
1.109392306131193,0.9699081257033523
1.816303118768697,0.5072145400187199
1.600382241839655,0.529367582712824
1.9058695155330572,0.6458090264027343
1.221199040424073,0.6066650170224944
1.4091564718998675,0.4654693007568207
0.5516125576086861,0.1323251355187206
0.7926912791235994,0.5941137867668154
1.0268952551359765,0.020634969995895647
1.679359454417828,0.8255301040486293
1.4210626401338484,0.38782029627102055
0.7044241750539539,0.26841068400549095
0.8024975065913202,0.2861498108874425
0.16547631898816428,0.9063165131788014
0.42702275962894265,0.9899763094217736
1.875065695849257,0.8255449210933339
1.0897721887683358,0.8976303395050396
0.882994662465701,0.4932055387148949
1.4530357913166008,0.12094294506401126
1.6691720873548763,0.0006194368626084579
1.4134695556779713,0.8307132577656914
1.5092878230149882,0.39537288351191635
0.04796375104954387,0.9662647538545387
1.3638419400019344,0.4528989012632123
1.0881218983733896,0.8234964581159709
1.8126696800896704,0.426570217990648
1.276467332754812,0.4396033400511177
0.7515353800602225,0.10380400549774116
0.5492442729184048,0.2721381777085792
1.603862656062307,0.7636701845081293
1.561382836065472,0.8722245835617337
0.5036915227595078,0.1363778278082759
0.5221302238266474,0.46156749685470544
0.8724460582764728,0.390494634010067
0.4817398038538636,0.8087121595811793
1.7650864090473828,0.7003361443608376
0.5694083494996571,0.4109053722679995
1.3299868383068383,0.38319536926999265
1.5193372916429086,0.29546405065677317
1.6485999110455976,0.18154173067066715
1.5716522523297862,0.5091923395042246
1.8837995293494627,0.7014113721616734
1.9913326858341673,0.3516435861844647
0.11126498164232212,0.8649170460518625
1.30180000299579,0.8099144973284913
0.9885360695760919,0.7378959808621198
0.9596836213394535,0.9800503817093129
1.8215529867581728,0.12402846907107556
1.7952968392065694,0.18440006341765647
1.7574937752362163,0.6069867070139567
1.8279584667341513,0.8516217948682806
1.2250945257615202,0.48893091889096507
0.18593190334953813,0.6039875108356443
0.32304004258147323,0.7220021163531141
1.2236323586380933,0.133561728612427
0.20757399549727062,0.7374971114145046
0.8129326352188135,0.20530111521947303
0.5014498267869756,0.866957472343394
1.5075802774640614,0.14176864247067078
0.9308144448843061,0.376867893464354
0.9178706845290883,0.10208597921404705
1.344673875359492,0.15432194580317093
0.7731535571507233,0.04535220541578444
0.16933444183407254,0.6768503357055342
1.6331128701139397,0.857707670474664
1.8839149327972324,0.6121756037660709
1.2267101232051698,0.7525874365947748
0.12196706169475724,0.02904155990921964
0.4121742564718591,0.8739771731071065
0.3726935426718212,0.7356239470105848
0.9910070527935317,0.8041783672390925
0.7243473094064945,0.3353504453412609
0.7282540343736237,0.7460285619979309
1.641310369974637,0.48538312214069346
1.6695230281207492,0.2580576772356077
1.377140399591589,0.18274377712957635
0.8407432052756962,0.7144791170347161
0.9342284776281196,0.807551013634147
1.7000577755287982,0.5789302015877454
1.2155420820966858,0.7993300693283641
0.4236024725963141,0.004478735637505782
0.2735326931477844,0.10973680184858448
0.9878789510748023,0.36197724056267
1.963400041878515,0.3597028121702388
0.19214607090806313,0.9509007198461741
0.3914909909619593,0.8801108619079236
1.2706546270376518,0.024579320498587687
0.978754772279073,0.2095090478518199
0.9796485812760911,0.9908642391345027
1.5589789906440654,0.5103058760899226
0.2583841919821499,0.18513297603629475
0.19414135417498168,0.15285522212053426
0.33782173870922927,0.11240745252828344
1.7930482525083815,0.4309254075202047
0.6948124855456841,0.5847509875894233
0.8327140235589741,0.07798677109989227
0.011265302516565212,0.28522490633221487
0.17814876209849073,0.2883696566111337
0.1040803171070106,0.36814480299158936
1.498758472534901,0.4705576804991801
1.7937040454581599,0.8883399157406391
1.0388134003793674,0.021035473934954307
1.0148089417561705,0.7061221613321819
0.5221713126323804,0.36172057867394736
0.3789232444171948,0.8023764057218017
0.3833117951171725,0.5832801536201109
0.26456933700690954,0.13714845794555774
1.6227603833341622,0.13872467087205742
0.19324286225745446,0.16672982598287445
0.4639291413130293,0.6076706676144136
0.06103287706997551,0.5192698000842556
0.13095002651778476,0.4775225732169951
1.7390794728867667,0.6456828132797922
1.1319192848068835,0.26026574353595266
1.1256850201622144,0.323795549762922
0.07405559389747207,0.4350357751023566
1.419039564276035,0.5445524758985278
0.09410282297686279,0.4339294426694592
1.1250408111634884,0.8668713495470197
1.689544798459111,0.4211458379458528
1.1675452046855166,0.048182594382345734
0.8554797780618504,0.48092122624925815
1.8711398681196483,0.41655917766710604
0.80685494778367,0.6327141734194011
0.31340565899967854,0.940370243384444
0.03682878802708767,0.5696579820234041
1.4066928115581316,0.18417897463414978
1.3183441043281774,0.06636788437125318
0.3722020256543819,0.9522086043132478
0.8328057280743637,0.607382034493204
1.722323310493658,0.24156548908982567
0.5712662333040053,0.29272260779590653
0.7644604026271746,0.9381086176182891
0.4204586542478548,0.8601147790156862
1.3746465577785913,0.44302523861014576
1.0041830036240902,0.10726503908820562
1.1310760530998856,0.6935404348856374
1.9873516661172952,0.4661920552258372
1.2432166518673788,0.47934057186651635
1.8534668554288827,0.14255169492704323
0.048142920576270454,0.9134289431570745
1.3008483090570544,0.5588004248361134
0.0722562084912115,0.19822320942173943
0.8506713259480829,0.8959820910375994
1.047573942973937,0.07694944018467209
1.5439806565673495,0.534316733614511
0.374821770259125,0.998023704912204
0.7397095344386768,0.6782253333499196
0.10479140192284198,0.6715182791268898
0.628832239032465,0.1542599881033514
1.3008876330773629,0.3118802660772386
1.0934307461990398,0.6203464842794121
1.3564589397859776,0.7214582643749867
1.7029068651915114,0.8676092864706942
0.655396591580613,0.8566179252893956
1.6439161945071938,0.48283712636815035
0.9686508518008428,0.637419018208752
1.896975764878582,0.4734592837081224
1.9147125490352281,0.23623653902942354
1.5980413903285744,0.9944115754984926
0.8066926890818311,0.5751986396496604
0.7941660986339123,0.44262406884821925
0.4361774319369578,0.6448786424816145
0.15895213415943954,0.4292604820764787
1.019049367252236,0.9459875453584279
1.299740880910582,0.13909643808558336
1.2053169041442906,0.8760406016990272
0.12140175363146044,0.5450673511585332
0.39143838946347675,0.18887041629782275
0.4865453099316268,0.5596544359670208
0.966568097912399,0.03639721084789027
1.7456881695733775,0.4835419799984665
0.05548936976484886,0.09460996020312473
0.6041967251318123,0.905998294819644
0.6431581562430768,0.8570883755126453
0.34994397431754476,0.6109259144967814
0.3488894341207691,0.861996044276043
0.9704926970010821,0.7030508280296823
0.7676912529041773,0.7786195481369003
1.7593237347766346,0.8732403656388446
0.7613495581289313,0.5080141874405874
0.08729713327160837,0.9084616079381387
1.0690165569933392,0.4587793677240847
1.7111949375516284,0.6814660894358434
1.2155531730928402,0.3139859870883369
0.01784384248285331,0.6384453579873581
0.9611284410044028,0.46903293279441105
0.8511990059760699,0.334096648780864
0.18735208894319033,0.00037024538562990816
0.5386384570032667,0.337564309905812
0.8268349985473944,0.5672036006627397
1.8738088611335897,0.957642471779133
0.6766255514921373,0.2905545487998805
1.1807410787432828,0.6066547484774991
0.8005609147554922,0.3749550599914946
0.7391752665358688,0.30897193796358324
0.26195604266986794,0.5981689586354818
0.6596078699823125,0.41743991508531597
0.5564326820445136,0.7299027895403207
0.47705454221389254,0.7655807241377912
1.04980504020729,0.18033264883114974
0.08609602480914158,0.4953009286007354
1.3593433365063938,0.9580632715286375
0.38835486015816145,0.07783356410946085
0.5345630518489459,0.6064614659304493
1.5246816966774925,0.9513338482354889
1.5608683997433248,0.11149834660810931
1.1928159160377145,0.8385209261092325
0.32424910691896636,0.8089370352498483
0.89451877255268,0.7986618756073625
0.7541843525430765,0.9996745584954875
0.5101046455590101,0.600393286255502
1.9282756541643458,0.06218151076769585
1.020846821225624,0.8144016587252304
0.8861264681272372,0.4766528269417373
0.44360698762600537,0.6249183730200134
1.8774265402764954,0.10019498177436936
1.0164901033406955,0.09231208919228584
0.9281937083316156,0.5700978677626469
1.1083660120476613,0.6360976573341997
1.2793094444703739,0.030765911725494477
1.1046225898349669,0.8854823789932869
0.19152461826173472,0.5558510730752938
0.17411461763393699,0.739089570223812
0.8445368528855401,0.08888855013290686
0.5021771784052387,0.7674363291879865
0.11176835255637307,0.26570198952834667
0.20562136922053864,0.7757501549724485
0.7542505594263318,0.840478373855605
0.1602184060964873,0.920369953802079
0.42688963520231327,0.17198913173651476
1.10027535990523,0.5743137782329799
0.6572858113879414,0.34272854750343507
1.1881109432006647,0.4179374891679649
0.01669350796660396,0.9875777839440382
0.836428846433346,0.37046238344702564
